Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Activity (product.metafields.custom.activity),Age group (product.metafields.custom.age_group),Ankle Collar (product.metafields.custom.ankle_collar),Breathability Level (product.metafields.custom.breathability_level),Color (product.metafields.custom.color),Fabric (product.metafields.custom.fabric),Safety Features (product.metafields.custom.safety_features),Team (product.metafields.custom.sports_team),Stud Type (product.metafields.custom.stud_type),Target gender (product.metafields.custom.target_gender),Technology (product.metafields.custom.technology),Weight  (product.metafields.custom.weight_),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Neckline (product.metafields.shopify.neckline),Personalization options (product.metafields.shopify.personalization-options),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sports logo (product.metafields.shopify.sports-logo),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
portugal-home-jersey-2024-25-player-version,,,,,,,,,XL,,,,,,,,NAT-PORT-HM-24/25-PV-XL,350.0,shopify,99,deny,manual,1199.00,2999.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
portugal-home-jersey-2024-25-player-version,,,,,,,,,2XL,,,,,,,,NAT-PORT-HM-24/25-PV-XXL,350.0,shopify,100,deny,manual,1199.00,2999.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
2024-25-spain-player-version-jersey,Spain Home Jersey 2024-25 Player Version,"<p>Elevate your fan gear with the <strong>2024-25 Spain player version jersey</strong> from Striker Store. This jersey captures the spirit of Spain's national team, designed for true enthusiasts who want to showcase their passion.</p>
<p>Crafted with advanced performance materials, this jersey offers superior comfort and breathability. The lightweight fabric keeps you cool and dry, making it an ideal choice for both cheering in the stands and casual wear. It embodies the iconic red shade of Spain’s football glory.</p>
<p>The <strong>2024-25 Spain player version jersey</strong> features a sleek design with intricate detailing. Perfect for those who crave authenticity and style in their football apparel. Its fit ensures ease of movement, whether you’re playing a match or lounging with friends.</p>
<p>Show your love for the game with this expertly crafted jersey. It's not just a piece of clothing; it's a statement. Get yours today at Striker Store, where you’ll find premium designs at affordable prices. Enjoy free delivery across India, and wear your team pride boldly.</p>
<p>Stand out as a devoted fan with the <strong>2024-25 Spain player version jersey</strong> and experience the perfect blend of style and performance. Don’t miss out on adding this must-have to your collection. Available exclusively at Striker Store.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2024, 25, accessories, activewear, activewear tops, apparel, clothing, home, jersey, nation, player, red, spain, t-shirts, unisex, version",true,Size,S,,,,,,,,NAT-SPN-HM-24/25-PV-S,350.0,shopify,100,deny,manual,1199.00,3099.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/2024-25-spain-player-version-jersey-front-view.png?v=1745635158,1,2024-25 Spain player version jersey in vibrant red with yellow accents and team crest,false,2024-25 Spain Player Version Jersey - Premium Quality | Striker Store,"Get the 2024-25 Spain player version jersey at Striker Store. Featuring a bold design and premium quality, it's perfect for true fans. Shop now!",,,,,,,,,,,,Football,,,,Red,Polyester,,Spain,,Unisex,Sweat Wiking,,,breathable-design; moisture-wicking; ventilation,soccer; football,,,,red,polyester,,,,,,,,,unisex,,,,,,g,,699.00,active
2024-25-spain-player-version-jersey,,,,,,,,,M,,,,,,,,NAT-SPN-HM-24/25-PV-M,350.0,shopify,99,deny,manual,1199.00,3099.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/2024-25-spain-player-version-jersey-back-view.png?v=1745635158,2,2024-25 Spain player version jersey in vibrant red with unique design elements on the back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
2024-25-spain-player-version-jersey,,,,,,,,,L,,,,,,,,NAT-SPN-HM-24/25-PV-L,350.0,shopify,99,deny,manual,1199.00,3099.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/2024-25-spain-player-version-jersey-emblem-close-up.webp?v=1745635158,3,Close-up of the crest on the 2024-25 Spain player version jersey showcasing the national emblem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
2024-25-spain-player-version-jersey,,,,,,,,,XL,,,,,,,,NAT-SPN-HM-24/25-PV-XL,350.0,shopify,100,deny,manual,1199.00,3099.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/2024-25-spain-player-version-jersey-aero-ready-detail.png?v=1745635158,4,2024-25 Spain player version jersey in red with yellow accents and AeroReady technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
2024-25-spain-player-version-jersey,,,,,,,,,2XL,,,,,,,,NAT-SPN-HM-24/25-PV_XXL,350.0,shopify,100,deny,manual,1199.00,3099.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
chelsea-2024-third-jersey-player-version,Chelsea Third Jersey 2024-25 Player Version,"<p>Introducing the Chelsea 2024 Third Jersey Player Version, a must-have for every dedicated fan. This exclusive jersey captures the essence of Chelsea's rich heritage, featuring a sleek design that stands out both on and off the field.</p>
<p>Crafted with high-performance materials, the Chelsea 2024 Third Jersey Player Version ensures ultimate comfort. Its lightweight fabric enhances breathability, making it perfect for intense matches or casual wear. The attention to detail in this jersey reflects Chelsea's commitment to excellence.</p>
<p>Designed with precision, the Chelsea 2024 Third Jersey Player Version offers a tailored fit. It adapts to your body shape, allowing for enhanced movement on the pitch. The iconic Chelsea crest is proudly displayed, symbolizing a legacy of triumph and dedication.</p>
<p>At Striker Store, quality meets passion. The Chelsea 2024 Third Jersey Player Version is available at an affordable price, ensuring every fan can wear it with pride. Enjoy free delivery across India and showcase your love for Chelsea wherever you go.</p>
<p>Whether you're watching a game or playing, the Chelsea 2024 Third Jersey Player Version is your go-to choice. It's more than just a jersey; it's a symbol of pride and loyalty. Experience the fusion of style and performance with this special edition from Striker Store.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2024, 25, accessories, activewear, activewear tops, apparel, best, black, chelsea, clothing, club, jersey, player, t-shirts, third, unisex, version",true,Size,S,,,,,,,,CLU-CHEL-TH-24/25-PV-S,350.0,shopify,99,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/chelsea-2024-third-jersey-player-version-front-view.png?v=1745635038,1,Chelsea 2024 Third Jersey Player Version in black with pink detailing and unique pattern design,false,Chelsea 2024 Third Jersey Player Version - Premium Quality | Striker Store,"Elevate your game with the Chelsea 2024 Third Jersey Player Version at Striker Store. Unique design for true fans, crafted with premium quality and style.",,,,,,,,,,,,Football,,,,Black,Polyester,,Chelsea,,Unisex,Sweat Wiking,,,breathable-design; moisture-wicking; ventilation,soccer; football,,,,black,polyester,,,,,,,,,unisex,,,,,,g,,699.00,active
chelsea-2024-third-jersey-player-version,,,,,,,,,M,,,,,,,,CLU-CHEL-TH-24/25-PV-M,350.0,shopify,100,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/chelsea-2024-third-jersey-player-version-back-view.png?v=1745635038,2,Chelsea 2024 Third Jersey Player Version with unique black and neon design for fans and athletes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
chelsea-2024-third-jersey-player-version,,,,,,,,,L,,,,,,,,CLU-CHEL-TH-24/25-PV-L,350.0,shopify,99,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/chelsea-2024-third-jersey-player-version-logo-detail.webp?v=1745635038,3,Chelsea 2024 Third Jersey Player Version featuring a vibrant pink lion emblem on a dark background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
chelsea-2024-third-jersey-player-version,,,,,,,,,XL,,,,,,,,CLU-CHEL-TH-24/25-PV-XL,350.0,shopify,100,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/chelsea-2024-third-jersey-player-version-on-hanger.webp?v=1745635038,4,"Chelsea 2024 Third Jersey Player Version in Black with Pink and Yellow Accents, featuring club logo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
chelsea-2024-third-jersey-player-version,,,,,,,,,2XL,,,,,,,,CLU-CHEL-TH-24/25-PV-XXL,350.0,shopify,99,deny,manual,1199.00,2999.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
inter-milan-third-jersey-player-version,Inter Milan Third Jersey 2024-25 Player Version,"<p>Introducing the Inter Milan third jersey player version, a must-have for every fan. At Striker Store, we bring you exclusive football apparel that blends style with performance. This jersey is crafted for those who want to celebrate Inter Milan in the most authentic way.</p>
<p>The Inter Milan third jersey player version showcases a unique design that’s not just visually striking but also engineered for comfort. Made from premium materials, it ensures durability and breathability. Perfect for both match days and casual outings, this jersey helps you stand out.</p>
<p>One of the key features of the Inter Milan third jersey player version is its moisture-wicking technology. It keeps you cool and dry, enhancing your performance whether you’re on the field or cheering from the stands. Additionally, the lightweight fabric allows for maximum movement.</p>
<p>This jersey mirrors what the players wear, offering an elite fit and feel. The attention to detail is evident, making it a worthy addition to any collection. Whether you’re a seasoned fan or new to football, this jersey speaks volumes about your passion for Inter Milan.</p>
<p>At Striker Store, we understand the importance of quality and affordability. Our Inter Milan third jersey player version comes with free delivery across India, ensuring it reaches you hassle-free. Elevate your sportswear collection today with this iconic piece, designed specifically for devoted fans.</p>
<p>Explore the distinctive charm of the Inter Milan third jersey player version and experience football fashion like never before. With premium designs at affordable prices, Striker Store is where style meets fandom. Ideal for gifting or personal use, this jersey is more than just apparel; it’s a statement of loyalty.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2024, 25, accessories, activewear, activewear tops, apparel, clothing, club, inter, inter milan, jersey, milan, player, t-shirts, third, unisex, version, yellow",true,Size,S,,,,,,,,CLU-IML-TH-24/25-PV-S,350.0,shopify,100,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/inter-milan-third-jersey-player-version-front-view.png?v=1745634964,1,Inter Milan third jersey player version in yellow with graphic design and club logo,false,Inter Milan Third Jersey Player Version 2024-25 | Striker Store,Grab the Inter Milan third jersey player version at Striker Store! A vibrant design for passionate fans. Enjoy premium quality at affordable prices.,,,,,,,,,,,,Football,,,,Yellow,Polyester,,Inter Milan,,Unisex,Sweat Wiking,,'1,breathable-design; moisture-wicking; ventilation,soccer; football,,,,yellow,polyester,,,,,,,,,unisex,,,,,,g,,699.00,active
inter-milan-third-jersey-player-version,,,,,,,,,M,,,,,,,,CLU-IML-TH-24/25-PV-M,350.0,shopify,99,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/inter-milan-third-jersey-player-version-back-view.png?v=1745634964,2,Inter Milan third jersey player version in vibrant yellow with unique black graphic design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
inter-milan-third-jersey-player-version,,,,,,,,,L,,,,,,,,CLU-IML-TH-24/25-PV-L,350.0,shopify,99,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/inter-milan-third-jersey-player-version-side-view.png?v=1745634964,3,Inter Milan third jersey player version in yellow with unique graphic design and team logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
inter-milan-third-jersey-player-version,,,,,,,,,XL,,,,,,,,CLU-IML-TH-24/25-PV-XL,350.0,shopify,99,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/inter-milan-third-jersey-player-version-italy-crest.png?v=1745634964,4,Close-up of the Inter Milan third jersey player version featuring the Italy badge detail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
inter-milan-third-jersey-player-version,,,,,,,,,2XL,,,,,,,,CLU-IML-TH-24/25-PV-XXL,350.0,shopify,99,deny,manual,1199.00,2999.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
fan-version-arsenal-jersey-2024-25,Arsenal Away Jersey 2024-25 Fan Version,"<p>Step onto the field or watch from the stands with the Fan Version Arsenal Jersey, now featured at Striker Store. This eye-catching jersey, designed for the 2024-25 season, embodies the passion of every Arsenal fan. With its bold design, this Fan Version Arsenal Jersey makes a striking impression and brings vivid team spirit straight to your wardrobe.</p>
<p>Crafted using premium materials, the Fan Version Arsenal Jersey ensures comfort and durability. The lightweight fabric is perfect for those intense moments, providing breathability whether you're playing or cheering. This jersey mirrors the professionalism of the official team attire, giving you the look and feel of a true Arsenal supporter.</p>
<p>Experience utmost convenience with easy online shopping at Striker Store. The Fan Version Arsenal Jersey is available at an affordable price, making it accessible to all avid fans. Free delivery across India means you can enjoy this fantastic piece hassle-free. Enhance your collection with a jersey that stands out and resonates with the energy of Emirates Stadium.</p>
<p>Perfect for both game days and casual wear, the Fan Version Arsenal Jersey represents dedication to your favorite club. Its design is inspired by the fervor of loyal supporters, making it a must-have addition for any Arsenal fan. Explore more at Striker Store and discover why this jersey is a top choice among enthusiasts.</p>
<p>Buy the Fan Version Arsenal Jersey today and celebrate each game with unyielding pride. At Striker Store, we bring you closer to the action with authentic fan apparel. Capture the essence of the Gunners and be part of a legacy with this remarkable jersey.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2024, 25, accessories, activewear, activewear tops, apparel, arsenal, away, black, clothing, club, fan, jersey, t-shirts, unisex, version",true,Size,S,,,,,,,,CLU-ARS-AW-24/25-FV-S,350.0,shopify,100,deny,manual,999.00,2499.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/arsenal-fan-version-jersey-front-view-black-grey.png?v=1745634890,1,Striker Store Fan version Arsenal jersey in black with green and red accents and club logo,false,2024-25 Arsenal Away Jersey - Fan Version Arsenal Jersey | Striker Store,Shop the Fan version Arsenal jersey at Striker Store. Show your support in style with this premium 2024-25 away jersey—perfect for passionate fans!,,,,,,,,,,,,Football,,,,Black,Polyester,,Arsenal,,Unisex,Sweat Wiking,,,breathable-design; moisture-wicking; ventilation,soccer; football,,,,black,polyester,,,,,,,,,unisex,,,,,,g,,599.00,active
fan-version-arsenal-jersey-2024-25,,,,,,,,,M,,,,,,,,CLU-ARS-AW-24/25-FV-M,350.0,shopify,100,deny,manual,999.00,2499.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/arsenal-fan-version-jersey-back-view-black.png?v=1745634890,2,Back view of the Striker Store fan version Arsenal jersey in black with dynamic design elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,599.00,
fan-version-arsenal-jersey-2024-25,,,,,,,,,L,,,,,,,,CLU-ARS-AW-24/25-FV-L,350.0,shopify,100,deny,manual,999.00,2499.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/arsenal-fan-version-jersey-neck-and-logo-detail.jpg?v=1745634890,3,Striker Store Fan version Arsenal jersey in black with Emirates branding and Adidas stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,599.00,
fan-version-arsenal-jersey-2024-25,,,,,,,,,XL,,,,,,,,CLU-ARS-AW-24/25-FV-XL,350.0,shopify,100,deny,manual,999.00,2499.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/arsenal-fan-version-jersey-shoulder-detail-black.jpg?v=1745634890,4,Close-up of the Striker Store Fan version Arsenal jersey featuring moisture-wicking technology for comfort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,599.00,
fan-version-arsenal-jersey-2024-25,,,,,,,,,2XL,,,,,,,,CLU-ARS-AW-24/25-FV-XXL,350.0,shopify,100,deny,manual,999.00,2499.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/arsenal-fan-version-jersey-back-view-black-grey.jpg?v=1745634890,5,Black Striker Store fan version Arsenal jersey with unique design and comfortable fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,599.00,
ac-milan-away-jersey-2024-25,Ac Milan Away Jersey 2024-25 Player Version,"<p>Introducing the <strong>AC Milan away jersey 2024-25</strong> [Player Version], where style meets performance for the ultimate fan apparel. Striker Store, renowned for authentic football merchandise, brings you this superior quality jersey crafted for comfort and durability. Perfect for passionate supporters, this jersey is designed to replicate the ones worn by AC Milan players on the field.</p>
<p>Feel like part of the action with the <strong>AC Milan away jersey 2024-25</strong>. It features a sleek white design with iconic club details and a modern fit. The lightweight fabric ensures breathability, keeping you cool during intense matches or casual outings. The moisture-wicking technology provides comfort by quickly absorbing sweat.</p>
<p>Our <strong>AC Milan away jersey 2024-25</strong> offers a tailored fit that provides freedom of movement. The meticulous embroidery and high-quality fabric ensure longevity, making it a valuable addition to any fan's wardrobe. Show your support for AC Milan with pride, whether you're cheering on the team at the stadium or watching from home.</p>
<p>At Striker Store, this jersey is more than just fan gear. It's a symbol of dedication to your favorite club. Enjoy free delivery everywhere in India and explore our wide range of jerseys inspired by top clubs. Elevate your collection today with the <strong>AC Milan away jersey 2024-25</strong> and stand out on match day.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2024, 25, ac, ac milan, accessories, activewear, activewear tops, apparel, authentic, away, clothing, club, jersey, milan, player, t-shirts, unisex, version, white",true,Size,S,,,,,,,,CLU-ACM-AW-24/25-PV-S,350.0,shopify,98,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/ac-milan-away-jersey-2024-25-front-view-emirates.png?v=1745634807,1,"AC Milan away jersey 2024-25 in white with black and red accents, featuring the Emirates logo",false,AC Milan Away Jersey 2024-25 [Player Version] | Striker Store,"Shop the AC Milan away jersey 2024-25 at Striker Store. Join the fandom with this authentic player version, blending style and comfort seamlessly.",,,,,,,,,,,,Football,,,,White,Polyester,,AC Milan,,Unisex,Sweat Wiking,,'1,breathable-design; moisture-wicking; ventilation,soccer; football,,,,white,polyester,,,,,,,,,unisex,,,,,,g,,699.00,active
